Sample_ID,Feldstaerke,Objekt,Traeger,Mode,Farbe_ID,Replikat,Kategorie_Pigment,Hersteller,Produktname,Inhaltsstoffe
15T_proband_mode2_color1_kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,SWI,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_proband_mode3_color1_kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T1-FLD2,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_proband_mode3_color1_kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T1-FLD2,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_proband_mode4_color1_kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T2-TIRM,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_proband_mode4_color1_kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T2-TIRM,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_proband_mode5_color1_kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,PD-TSE Dixon,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_proband_mode5_color1_kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,PD-TSE Dixon,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_proband_mode6_color1_kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T1-VIBE,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_proband_mode6_color1_kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T1-VIBE,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_proband_mode7_color1_kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T1-TSE,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_proband_mode7_color1_kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T1-TSE,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
15T_phantom_mode1_color2_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,T2-TSE,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode1_color2_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,T2-TSE,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode1_color2_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,T2-TSE,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode2_color2_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,SWI,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode2_color2_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,SWI,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode2_color2_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,SWI,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode3_color2_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,T1-FLD2,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode3_color2_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,T1-FLD2,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode3_color2_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,T1-FLD2,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode4_color2_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,T2-TIRM,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode4_color2_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,T2-TIRM,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode4_color2_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,T2-TIRM,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode5_color2_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode5_color2_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode5_color2_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode6_color2_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,T1-VIBE,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode6_color2_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,T1-VIBE,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode6_color2_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,T1-VIBE,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode7_color2_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,T1-TSE,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode7_color2_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,T1-TSE,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode7_color2_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,T1-TSE,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode1_color2_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T2-TSE,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode1_color2_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T2-TSE,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode2_color2_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,SWI,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode2_color2_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,SWI,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode3_color2_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T1-FLD2,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode3_color2_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T1-FLD2,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode4_color2_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T2-TIRM,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode4_color2_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T2-TIRM,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode5_color2_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,PD-TSE Dixon,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode5_color2_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,PD-TSE Dixon,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode6_color2_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T1-VIBE,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode6_color2_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T1-VIBE,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode7_color2_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T1-TSE,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_proband_mode7_color2_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T1-TSE,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
15T_phantom_mode1_color3_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,T2-TSE,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode1_color3_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,T2-TSE,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode1_color3_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,T2-TSE,Intenze Gen-Z Lining Red Light,3,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode2_color3_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,SWI,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode2_color3_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,SWI,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode2_color3_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,SWI,Intenze Gen-Z Lining Red Light,3,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode3_color3_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,T1-FLD2,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode3_color3_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,T1-FLD2,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode3_color3_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,T1-FLD2,Intenze Gen-Z Lining Red Light,3,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode4_color3_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,T2-TIRM,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode4_color3_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,T2-TIRM,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode4_color3_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,T2-TIRM,Intenze Gen-Z Lining Red Light,3,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode5_color3_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode5_color3_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode5_color3_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Intenze Gen-Z Lining Red Light,3,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode6_color3_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,T1-VIBE,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode6_color3_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,T1-VIBE,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode6_color3_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,T1-VIBE,Intenze Gen-Z Lining Red Light,3,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode7_color3_Kunsthaut_rep1,1.5 Tesla,Phantom,Kunsthaut,T1-TSE,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode7_color3_Kunsthaut_rep2,1.5 Tesla,Phantom,Kunsthaut,T1-TSE,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_phantom_mode7_color3_Kunsthaut_rep3,1.5 Tesla,Phantom,Kunsthaut,T1-TSE,Intenze Gen-Z Lining Red Light,3,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode1_color3_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T2-TSE,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode1_color3_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T2-TSE,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode2_color3_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,SWI,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode2_color3_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,SWI,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode3_color3_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T1-FLD2,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode3_color3_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T1-FLD2,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode4_color3_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T2-TIRM,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode4_color3_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T2-TIRM,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode5_color3_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,PD-TSE Dixon,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode5_color3_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,PD-TSE Dixon,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode6_color3_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T1-VIBE,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode6_color3_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T1-VIBE,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode7_color3_Kunsthaut_rep1,1.5 Tesla,Proband,Kunsthaut,T1-TSE,Intenze Gen-Z Lining Red Light,1,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
15T_proband_mode7_color3_Kunsthaut_rep2,1.5 Tesla,Proband,Kunsthaut,T1-TSE,Intenze Gen-Z Lining Red Light,2,Tattoo,Intenze Products INC. (USA),Intenze Gen-Z Lining Red Light,"Aqua, Hamamelis Virginiana Extract, CI 56110, Glycerin, Ethanol, Ammonium Acrylates Copolymer"
